,Team,Date,X_Val,Actual_Sum,Model_Sum,Diff
92,Preds,2021-04-17 13:00:00,1.9100000000000008,17.0,25.691634298168182,-8.691634298168182
93,Preds,2021-04-24 15:00:00,1.9200000000000008,13.0,20.661822449755903,-7.661822449755903
94,Preds,2021-04-26 15:00:00,1.9300000000000008,7.0,20.0078962399325,-13.0078962399325
95,Preds,2021-10-14 15:00:00,1.9400000000000008,28.0,23.178292600629472,4.821707399370528
96,Preds,2021-10-16 15:00:00,1.9500000000000008,40.0,23.04326063218154,16.95673936781846
97,Preds,2021-10-19 15:00:00,1.9600000000000009,15.0,22.424814261723558,-7.424814261723558
98,Preds,2021-10-21 15:00:00,1.9700000000000009,28.0,23.178292600629472,4.821707399370528
99,Preds,2021-10-26 15:30:00,1.9800000000000009,15.0,22.424814261723558,-7.424814261723558
100,Preds,2021-10-30 20:30:00,1.9900000000000009,25.0,13.838673176515579,11.161326823484421
101,Preds,2021-11-13 15:00:00,2.000000000000001,16.0,20.30304034060438,-4.30304034060438
102,Preds,2021-11-22 15:00:00,2.0100000000000007,21.0,19.649114130780973,1.3508858692190273
103,Preds,2021-11-24 15:00:00,2.0200000000000005,30.0,21.009556965153834,8.990443034846166
104,Preds,2021-11-26 13:00:00,2.0300000000000002,60.0,26.942498440991308,33.05750155900869
105,Preds,2021-11-30 15:00:00,2.04,37.0,19.684593970146395,17.315406029853605
106,Preds,2021-12-02 15:00:00,2.05,24.0,19.11816578071117,4.88183421928883
107,Preds,2021-12-04 14:00:00,2.0599999999999996,21.0,22.277934632592096,-1.2779346325920962
108,Preds,2021-12-14 15:00:00,2.0699999999999994,37.0,18.364687441805252,18.635312558194748
109,Preds,2021-12-16 15:00:00,2.079999999999999,24.0,19.11816578071117,4.88183421928883
110,Preds,2021-12-21 15:00:00,2.089999999999999,37.0,18.364687441805252,18.635312558194748
111,Titans,2019-08-17 06:00:00,2.5999999999999988,32.0,19.943652152837117,12.056347847162883
112,Titans,2019-08-25 07:00:00,2.6099999999999985,15.0,20.324278158136313,-5.3242781581363126
113,Titans,2019-09-15 12:00:00,2.6199999999999983,25.0,31.43805043838539,-6.438050438385389
114,Titans,2019-10-06 12:00:00,2.629999999999998,43.0,33.63400631698325,9.365993683016747
115,Titans,2019-10-20 03:05:00,2.639999999999998,6.0,19.715793794771002,-13.715793794771002
116,Titans,2019-10-27 12:00:00,2.6499999999999977,43.0,33.63400631698325,9.365993683016747
117,Titans,2019-11-10 12:00:00,2.6599999999999975,16.0,31.475622407149523,-15.475622407149523
118,Titans,2019-11-24 03:05:00,2.6699999999999973,8.0,17.557409884937265,-9.557409884937265
119,Titans,2019-12-15 12:00:00,2.679999999999997,24.0,29.63653440672922,-5.6365344067292185
120,Titans,2019-12-22 12:00:00,2.689999999999997,24.0,29.63653440672922,-5.6365344067292185
121,Titans,2020-09-20 12:00:00,2.6999999999999966,25.0,23.564025751571577,1.4359742484284226
122,Titans,2020-10-04 12:00:00,2.7099999999999964,5.0,25.75998163016945,-20.75998163016945
123,Titans,2020-10-11 12:00:00,2.719999999999996,5.0,25.75998163016945,-20.75998163016945
124,Titans,2020-10-18 12:00:00,2.729999999999996,5.0,25.75998163016945,-20.75998163016945
125,Titans,2020-11-08 12:00:00,2.7399999999999958,20.0,23.601597720335707,-3.6015977203357075
126,Titans,2020-11-12 07:20:00,2.7499999999999956,14.0,15.111894905900034,-1.1118949059000336
127,Titans,2020-12-06 12:00:00,2.7599999999999953,19.0,21.7625097199154,-2.7625097199154
128,Titans,2020-12-20 06:00:00,2.769999999999995,6.0,8.366798363335416,-2.366798363335416
129,Titans,2021-08-28 06:00:00,2.779999999999995,3.0,12.997046973940982,-9.997046973940982
130,Titans,2021-09-12 12:00:00,2.7899999999999947,10.0,24.49144525948926,-14.49144525948926
131,Titans,2021-09-26 12:00:00,2.7999999999999945,10.0,24.49144525948926,-14.49144525948926
132,Titans,2021-10-18 07:15:00,2.8099999999999943,9.0,17.25923485413884,-8.259234854138839
133,Titans,2021-10-24 12:00:00,2.819999999999994,24.0,26.68740113808713,-2.6874011380871288
134,Titans,2021-11-14 12:00:00,2.829999999999994,13.0,24.529017228253387,-11.529017228253387
135,Titans,2021-11-21 12:00:00,2.8399999999999936,13.0,24.529017228253387,-11.529017228253387
136,Titans,2021-12-12 12:00:00,2.8499999999999934,22.0,22.689929227833083,-0.6899292278330833
137,Titans,2021-12-23 07:20:00,2.859999999999993,14.0,14.200226413397413,-0.20022641339741298
138,Titans,2021-01-02 12:00:00,2.869999999999993,20.0,25.172937979510234,-5.172937979510234
139,Nash SC,2020-02-29 07:00:00,3.379999999999993,14.0,10.698190592241714,3.3018094077582862
140,Nash SC,2020-03-21 01:00:00,3.3899999999999926,2.0,1.351908676220943,0.6480913237790571
141,Nash SC,2020-04-03 08:00:00,3.3999999999999924,16.0,15.454506037531033,0.5454939624689672
142,Nash SC,2020-04-11 07:00:00,3.409999999999992,13.0,11.44773451582854,1.5522654841714605
143,Nash SC,2020-04-18 07:00:00,3.419999999999992,13.0,11.44773451582854,1.5522654841714605
144,Nash SC,2020-05-03 05:00:00,3.4299999999999917,6.0,10.041437972776421,-4.041437972776421
145,Nash SC,2020-05-09 07:00:00,3.4399999999999915,11.0,12.622486155954917,-1.6224861559549169
146,Nash SC,2020-05-13 07:00:00,3.4499999999999913,19.0,13.204390324495527,5.795609675504473
147,Nash SC,2020-07-05 06:00:00,3.459999999999991,7.0,8.799099264540475,-1.7990992645404749
148,Nash SC,2020-07-18 07:00:00,3.469999999999991,5.0,11.911857191418148,-6.911857191418148
149,Nash SC,2020-07-22 07:00:00,3.4799999999999907,22.0,12.493761359958757,9.506238640041243
150,Nash SC,2020-07-25 07:00:00,3.4899999999999904,5.0,11.911857191418148,-6.911857191418148
151,Nash SC,2020-08-01 07:00:00,3.4999999999999902,9.0,12.161898748848207,-3.1618987488482073
152,Nash SC,2020-08-05 07:00:00,3.50999999999999,8.0,12.743802917388816,-4.743802917388816
153,Nash SC,2020-08-15 07:00:00,3.51999999999999,9.0,12.161898748848207,-3.1618987488482073
154,Nash SC,2020-09-16 07:00:00,3.5299999999999896,12.0,12.69392595384359,-0.6939259538435891
155,Nash SC,2020-09-26 07:00:00,3.5399999999999894,19.0,12.112021785302979,6.887978214697021
156,Nash SC,2021-04-17 07:00:00,3.549999999999989,11.0,12.284275323064175,-1.2842753230641755
157,Nash SC,2021-04-24 01:00:00,3.559999999999989,3.0,1.9536800760137192,1.0463199239862808
158,Nash SC,2021-05-02 12:00:00,3.5699999999999887,22.0,20.997879479243828,1.002120520756172
159,Nash SC,2021-05-08 12:30:00,3.5799999999999885,15.0,23.67113251865573,-8.671132518655732
160,Nash SC,2021-05-23 08:00:00,3.5899999999999883,9.0,13.351571448568468,-4.351571448568468
161,Nash SC,2021-06-23 07:30:00,3.599999999999988,10.0,13.454682293339435,-3.4546822933394346
162,Nash SC,2021-06-26 07:30:00,3.609999999999988,9.0,12.872778124798828,-3.8727781247988275
163,Nash SC,2021-07-03 07:00:00,3.6199999999999877,12.0,12.748397998653783,-0.7483979986537825
164,Nash SC,2021-07-08 07:30:00,3.6299999999999875,11.0,12.858958525087898,-1.858958525087898
165,Nash SC,2021-07-17 07:30:00,3.6399999999999872,12.0,12.748397998653783,-0.7483979986537825
166,Nash SC,2021-07-24 07:30:00,3.649999999999987,12.0,12.748397998653783,-0.7483979986537825
167,Nash SC,2021-08-15 06:00:00,3.659999999999987,15.0,9.885681629206172,5.1143183707938284
168,Nash SC,2021-08-18 07:30:00,3.6699999999999866,10.0,13.580343724624452,-3.580343724624452
169,Nash SC,2021-09-03 06:30:00,3.6799999999999864,10.0,13.950031701985527,-3.9500317019855267
170,Nash SC,2021-09-29 07:30:00,3.689999999999986,15.0,13.530466761079223,1.4695332389207767
171,Nash SC,2021-10-20 07:30:00,3.699999999999986,4.0,15.873897891551982,-11.873897891551982
172,Nash SC,2021-11-07 02:30:00,3.7099999999999858,5.0,2.1256095063762297,2.8743904936237703
173,Random,2019-06-22 21:27:59,4.2199999999999855,27.0,15.693872219212073,11.306127780787927
174,Random,2021-11-24 10:57:15,4.229999999999985,16.0,15.910595741885372,0.08940425811462838
175,Random,2019-05-08 17:34:18,4.239999999999985,33.0,29.678829541236865,3.3211704587631345
176,Random,2021-10-08 08:11:16,4.249999999999985,18.0,16.2337738002253,1.7662261997746995
177,Random,2020-04-21 20:31:37,4.259999999999985,6.0,9.623767856209325,-3.6237678562093247
178,Random,2020-03-09 05:55:30,4.2699999999999845,14.0,7.215050320035517,6.784949679964483
179,Random,2019-09-01 00:57:36,4.279999999999984,16.0,13.718116233685636,2.2818837663143636
180,Random,2020-10-02 18:25:11,4.289999999999984,21.0,19.42965621195257,1.5703437880474311
181,Random,2021-07-03 23:05:04,4.299999999999984,12.0,8.563942610898959,3.436057389101041
182,Random,2020-10-19 23:52:42,4.309999999999984,9.0,11.252454642372257,-2.252454642372257
183,Random,2021-10-25 11:36:15,4.319999999999983,17.0,19.51871557014576,-2.5187155701457584
184,Random,2021-01-15 19:40:15,4.329999999999983,8.0,13.258579841544428,-5.258579841544428
185,Random,2021-11-29 14:15:49,4.339999999999983,31.0,22.269946598169778,8.730053401830222
186,Random,2020-11-14 11:04:46,4.349999999999983,8.0,16.889233588513,-8.889233588513001
187,Random,2019-11-28 08:30:20,4.359999999999983,31.0,19.13268321372341,11.86731678627659
188,Random,2020-09-19 16:40:11,4.369999999999982,23.0,24.41557252112484,-1.4155725211248402
189,Random,2021-01-19 02:22:04,4.379999999999982,1.0,1.0257867719784375,-0.025786771978437484
190,Random,2019-01-07 18:29:05,4.389999999999982,36.0,21.29771549627109,14.702284503728912
191,Random,2021-07-02 04:18:31,4.399999999999982,0.0,6.4725651806387265,-6.4725651806387265
192,Random,2019-07-09 08:19:36,4.4099999999999815,18.0,18.82959440032428,-0.8295944003242788
193,Random,2021-06-18 02:10:45,4.419999999999981,2.0,4.0182546985664045,-2.0182546985664045
194,Random,2019-08-27 05:05:39,4.429999999999981,21.0,15.710736296728903,5.2892637032710965
195,Random,2020-02-14 14:13:09,4.439999999999981,26.0,22.78746403373886,3.2125359662611395
196,Random,2019-02-21 10:51:10,4.449999999999981,4.0,21.531513112989884,-17.531513112989884
197,Random,2019-09-06 01:04:17,4.45999999999998,5.0,11.717371783383294,-6.717371783383294
198,Random,2019-11-20 07:44:50,4.46999999999998,47.0,20.175749049101146,26.824250950898854
199,Random,2020-03-29 14:42:53,4.47999999999998,23.0,19.431261574992327,3.5687384250076732
